D10,9.27536928816,10.5679108764
D11,12.9467947007,10.3277707882
D12,38.3960204343,19.1146212606
D13,0.0100359750948,0.200183186931
D14,0.0,0.0
D15,91.0927727381,20.4903964481
D16,54.8815510765,21.1381243849
D17,0.0568836204276,0.631150309986
D18,54.4812387803,14.9401669631
D19,15.8792106718,15.4173395333
D110,60.1977045753,21.038667214
D111,20.9502132882,12.2260191106
D112,63.0380884597,22.0230191084
D113,0.0,0.0
D114,0.0,0.0
D115,26.0706476405,7.19736827982
D116,2.49430744305e-05,0.00719967833874
D117,8.70106468262,7.1704370527
D118,27.7145215065,20.5972205707
D119,0.0,0.0
D120,9.77871361411,12.7441166963
D121,13.676739308,12.171916321
D122,11.6560443915,11.8166992514
D123,45.5603600157,18.5518810095
D124,74.1793829554,16.7727405734
D125,12.8061779031,9.18979795581
D126,0.0,0.0
D127,47.3367440491,16.453508906
D128,13.0640906663,11.2477153165
D129,52.8392779061,20.9272205398
D130,0.121292348919,1.08053971793
D131,13.6787410313,16.785850169
D20,97.909711111,18.9225856121
D21,10.3479693045,18.9974401691
D22,12.3247737221,19.9176066537
D23,48.3082248056,44.1018833444
D24,27.9839999155,23.0603091146
D25,3.26690189844,8.69461590339
D26,104.260812129,21.2469667935
D27,0.0408364529541,0.493633147676
D28,79.4099282388,41.4011924547
D29,0.0,0.0
D210,0.0,0.0
D211,0.0371364973234,0.630974618273
D212,0.00130136417912,0.0988912654778
D213,0.0709850065084,1.04222958628
D214,23.3749133041,18.1860100395
D215,0.0,0.0
D216,2.54641853736,7.03506614784
D217,67.6467140142,41.8396367283
D218,18.4332749645,28.0719254539
D219,91.5073950776,44.4516391889
D220,27.3043898374,24.3136258744
D221,97.7549115475,27.6872760911
D222,99.0931536966,28.791909988
D223,0.0692872313493,1.23043630735
D224,108.687647272,32.0958723996
D225,0.0,0.0
D226,0.0,0.0
D227,5.06795452666,11.3837670307
D228,125.109566971,46.1686729338
D229,0.0,0.0
D230,7.56942256362,16.0955311783
D231,84.8203855293,35.3709503682
D30,164.805605572,63.0879540156
D31,135.229564343,70.6108274955
D32,78.4993532895,21.8549656405
D33,28.602883087,27.8974030342
D34,22.5062727784,18.1590942136
D35,113.061174529,32.9018349726
D36,99.1883153969,19.9020067235
D37,27.0053356029,14.2356451354
D38,60.2656335912,25.7485114617
D39,3.95412450683,9.35734502434
D310,8.1812385615,15.3360485669
D311,114.101076202,68.6429483926
D312,2.64589098391,8.07757571674
D313,57.602384838,62.7922491117
D314,38.9234716148,29.3538361033
D315,72.1053732905,53.720706591
D316,0.000339761893929,0.0515132856116
D317,127.839777228,87.5048211564
D318,42.5118240376,25.2726958187
D319,82.3000091724,16.3560480113
D320,122.113094004,71.3064785533
D321,97.7742799884,64.2109897553
D322,77.2877630972,28.2974690917
D323,14.286202219,10.2108607933
D324,18.3029217095,30.2362083456
D325,0.282115700869,3.09789967723
D326,2.72458137483,8.04722598837
D327,126.464761567,44.4676362364
D328,0.0,0.0
D329,105.734754325,20.1526159148
D330,117.903287983,33.3283449183
D331,49.1047549372,38.1827882272
D40,5.93268215933e-05,0.0085010008684
D41,46.4059125629,49.9679401994
D42,423.423027496,198.268318429
D43,71.7956890893,58.8007359746
D44,342.683500003,136.738981732
D45,380.110867064,261.173873177
D46,75.9887981374,53.0211244272
D47,0.0155137913774,0.257909739382
D48,8.77336474389,27.0585117313
D49,36.1163835232,39.6596289108
D410,0.0,0.0
D411,560.626888775,336.985921623
D412,2.85097813275,7.52881636851
D413,522.043882913,298.788425054
D414,521.175493147,285.104170486
D415,95.4323796168,111.024573876
D416,65.099683537,65.5612122074
D417,0.238685374984,2.72519325746
D418,0.155984089257,1.9923063448
D419,104.220522437,60.5096229142
D420,14.1605394281,28.9312644193
D421,302.696083178,180.386718229
D422,171.808881236,77.4100513581
D423,545.833186014,253.300529628
D424,5.16509436415,12.4315774694
D425,355.14251576,186.177474208
D426,12.8324992178,17.188430326
D427,1.44319309161,12.3177029523
D428,446.108277454,277.763219407
D429,57.2742122647,60.4583246156
D430,115.623464249,82.0952280242
D431,93.6906596529,25.9461266741
