D10,0.478156119962,1.23722262955
D11,8.25910249412,9.35134657454
D12,35.7798610848,4.51320847562
D13,0.00175538812302,0.0240569257044
D14,4.36954468281,5.74287698138
D15,0.911692913994,1.72634387723
D16,15.2923695921,14.1797100267
D17,17.0559796073,2.65216994624
D18,0.0,0.0
D19,0.0,0.0
D110,0.177745437911,0.533638159841
D111,0.0,0.0
D112,46.4123838403,20.8038354893
D113,0.0,0.0
D114,0.0537349300644,0.287305634037
D115,0.171304856681,0.345953042182
D116,1.19418005086e-05,0.000800335494533
D117,0.000717142943095,0.0116526778502
D118,19.2607863591,16.35700758
D119,0.0,0.0
D120,12.8587729918,12.3526834969
D121,16.2759507549,10.9880192205
D122,13.8999353077,9.78548308456
D123,18.1083806845,7.77403169285
D124,0.119300209572,0.460782262216
D125,21.2285046828,14.7244671396
D126,46.027420808,21.5443320389
D127,21.0788403811,4.42174019508
D128,0.000327246421137,0.0151787856992
D129,39.650035961,15.804837132
D130,20.4281643582,2.39421327328
D131,6.95310682769,5.53868442334
D20,0.0,0.0
D21,0.00654025825008,0.0447359585375
D22,18.9258731998,11.1272208928
D23,0.0,0.0
D24,0.0,0.0
D25,0.0,0.0
D26,0.0,0.0
D27,0.0,0.0
D28,0.0,0.0
D29,68.9075419075,30.2932841541
D210,0.809099695463,1.45435332893
D211,9.04051007054,4.27940841839
D212,0.0,0.0
D213,0.0,0.0
D214,0.0,0.0
D215,0.0,0.0
D216,19.7784861614,11.453641304
D217,0.911537585569,2.35036159066
D218,0.0,0.0
D219,0.0,0.0
D220,47.0619882615,19.3974024256
D221,11.776603791,9.63471538342
D222,7.89173555497,3.72606128674
D223,59.8186973877,22.677140534
D224,5.08203177636,5.489465451
D225,0.0,0.0
D226,0.0,0.0
D227,1.07864254046,2.18925565238
D228,0.0,0.0
D229,0.0,0.0
D230,0.0,0.0
D231,0.0,0.0
D30,0.0,0.0
D31,10.8087697038,9.24480809224
D32,1.44542634379,1.58902963951
D33,0.0,0.0
D34,13.861218464,6.27530500157
D35,0.0,0.0
D36,21.2356818497,9.02297490925
D37,4.278087355,0.766172956868
D38,0.0,0.0
D39,0.0,0.0
D310,0.00572624092528,0.0359672904879
D311,14.0278646023,10.1420575717
D312,7.84213879943,1.0320528546
D313,0.00181973430867,0.0190415005934
D314,11.7780468429,8.12119918228
D315,0.0,0.0
D316,3.14781495801,2.41513886275
D317,0.0,0.0
D318,0.0,0.0
D319,0.0,0.0
D320,0.0,0.0
D321,5.07789967051,2.47418027735
D322,27.0226954284,10.4622672111
D323,11.8553742735,6.6401191036
D324,23.8783811179,3.82111310301
D325,2.30511283117,2.52365214963
D326,2.03766005747,1.46990939919
D327,0.0,0.0
D328,6.86442644869,3.67387948613
D329,16.8610660658,11.4589296824
D330,3.26258215928,1.87322337241
D331,3.3444984345,3.82147530115
D40,0.621658798464,1.19535574586
D41,47.4711027263,27.7236441962
D42,0.0,0.0
D43,0.00319141004721,0.0408262243075
D44,39.3070950498,22.1689019918
D45,0.388630829779,0.863403038558
D46,0.656398217425,1.17465387626
D47,41.8663262442,22.8610254019
D48,9.0552401012,5.01776587436
D49,38.4496774744,20.9717594839
D410,0.0,0.0
D411,0.264288569961,0.652330964233
D412,0.0,0.0
D413,0.0856339256044,0.17459849843
D414,0.52521841626,0.158589944595
D415,1.94489470768,0.35589085242
D416,0.0,0.0
D417,6.65965087685,1.72195674375
D418,0.4150874084,0.833945573287
D419,13.803152328,6.09425154
D420,16.9371920918,4.21887013053
D421,0.00383500960409,0.0389616981868
D422,55.3614980373,23.2045051263
D423,0.00223961533578,0.0295959455534
D424,0.0,0.0
D425,0.409027673139,0.989286910365
D426,0.905714347801,0.507597460411
D427,1.01068775317,0.259113602385
D428,41.8307613148,25.0088213145
D429,40.7178362517,22.6256851366
D430,0.0,0.0
D431,0.0,0.0
