states: location[$x],states: location[$y]
0.48498399267645803,0.0
0.8505541529555902,0.0
0.9071876427449496,0.33420550641143054
1.576459707997093,0.33420550641143054
1.6562725688791824,0.33420550641143054
2.2455169483646653,0.581029239577324
1.971627921499594,1.4911633190655746
2.8826058813294173,2.060683365343099
2.8029574421974037,2.627014268323208
3.6255127265953857,2.567302112473641
3.856203146512258,3.478925897468709
3.970797101089632,3.7386397673019687
4.210373645996387,3.816985049059755
4.210373645996387,3.856005349635536
4.353228423655667,4.0586963978751145
4.475150439798065,4.261242761925307
4.535467524975368,4.748662217753843
3.8526575168889825,5.247788933578584
4.308077811422919,5.59028046229687
4.123168124599383,5.59028046229687
4.1839209192708475,5.95594169955335
4.81530683133594,5.296731994404051
5.675333853320072,4.833402101090821
5.675333853320072,5.3733755057021835
5.675333853320072,5.959400109744546
6.39290945381986,6.275362495644273
6.666454819285619,6.8510599486895805
7.5017718510051035,7.343635590225436
7.310340812434388,7.792721698987251
7.597497666812049,8.0
7.844331249596476,8.0
7.98416120934046,7.8034396653471
8.0,7.8034396653471
8.0,8.0
8.0,8.0
8.0,8.0
7.974364750843084,8.0
8.0,8.0
8.0,7.386516067437372
8.0,6.624644410981798
